cause,effect,adjustment_set,same_scc
nsrR,yeaE,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,yeaR,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False
nsrR,ygbA,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,yoaG,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False
nsrR,ytfE,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False
paaX,paaA,crp|fur|ihfA|ihfB|rpoD|slyA|srsR,False
paaX,paaB,crp|fur|ihfA|ihfB|rpoD|slyA|srsR,False
paaX,paaC,crp|fur|ihfA|ihfB|rpoD|slyA|srsR,False
paaX,paaD,crp|fur|ihfA|ihfB|rpoD|slyA|srsR,False
paaX,paaE,crp|fur|ihfA|ihfB|rpoD|slyA|srsR,False
paaX,paaF,crp|fur|ihfA|ihfB|rpoD|slyA|srsR,False
paaX,paaG,crp|fur|ihfA|ihfB|rpoD|slyA|srsR,False
paaX,paaH,crp|fur|ihfA|ihfB|rpoD|slyA|srsR,False
paaX,paaI,crp|fur|ihfA|ihfB|rpoD|slyA|srsR,False
paaX,paaJ,crp|fur|ihfA|ihfB|rpoD|slyA|srsR,False
paaX,paaK,crp|fur|ihfA|ihfB|rpoD|slyA|spf|srsR,False
paaX,paaY,rpoD,False
paaX,paaZ,crp|ihfA|ihfB|rpoD|srsR,False
pepA,carA,arcA|argR|cpxR|fis|ihfA|ihfB|purR|rpoD|rutR,False
pepA,carB,argR|cpxR|fis|ihfA|ihfB|purR|rpoD|rutR,False
pgrR,mpaA,rpoH,False
pgrR,mppA,,False
pgrR,tyrR,lrp|rpoD|rpoH,False
pgrR,ycjF,rpoH,False
pgrR,ycjG,,False
pgrR,ycjX,rpoH,False
pgrR,ycjY,rpoH,False
pgrR,ymjC,rpoH,False
pgrR,ymjD,rpoH,False
rspR,rspA,crp|phoB,False
rspR,rspB,crp|phoB,False
treR,treB,arcA|crp|phoP|rpoD,False
treR,treC,arcA|crp|phoP|rpoD,False
pspF,pspA,ihfA|ihfB|rpoD|rpoN,False
pspF,pspB,ihfA|ihfB|rpoD|rpoN,False
pspF,pspC,ihfA|ihfB|rpoD|rpoN,False
pspF,pspD,ihfA|ihfB|rpoD|rpoN,False
pspF,pspE,ihfA|ihfB|rpoD|rpoN,False
pspF,pspG,ihfA|ihfB|lrp|rpoD|rpoN,False
ptrR,acrA,alpA|basR|btsR|envR|glaR|glrR|nsrR|rcdA,False
ptrR,acrB,alpA|basR|btsR|envR|glaR|glrR|nsrR|rcdA,False
ptrR,acrR,alpA|basR|btsR|glaR|glrR|nsrR|rcdA,False
ptrR,gabD,alpA|basR|btsR|glaR|glrR|nsrR|rcdA,False
ptrR,gadA,alpA|basR|btsR|glaR|glrR|nsrR|rcdA,False
ptrR,gadB,alpA|basR|btsR|glaR|glrR|nsrR|rcdA,False
ptrR,glsB,,False
ptrR,puuA,alpA|basR|btsR|glaR|glrR|nsrR|rcdA,False
ptrR,puuB,alpA|basR|btsR|fimZ|glaR|glrR|nsrR|rcdA,False
ptrR,puuC,alpA|basR|btsR|fimZ|glaR|glrR|nsrR|rcdA,False
ptrR,puuE,alpA|basR|btsR|glaR|glrR|nsrR|rcdA,False
ptrR,sad,alpA|basR|btsR|glaR|glrR|nsrR|rcdA,False
ptrR,yneG,,False
punR,punC,,False
pyrR,yhjX,rpoD,False
racR,ydaS,,False
racR,ydaT,nac,False
racR,ydaU,nac,False
racR,ydaV,,False
racR,ydaW,,False
ralA,ralR,,False
rcdA,asr,alpA|basR|btsR|glaR|glrR|nsrR|ptrR,False
rcdA,bluF,alpA|basR|btsR|glaR|glrR|nsrR|ptrR,False
rcdA,csgD,alpA|basR|btsR|glaR|glrR|nsrR|ptrR,False
rcdA,csgE,alpA|basR|btsR|glaR|glrR|nsrR|ptrR,False
rcdA,csgF,alpA|basR|btsR|glaR|glrR|nsrR|ptrR,False
rcdA,csgG,alpA|basR|btsR|glaR|glrR|nsrR|ptrR,False
rcdA,rmf,alpA|basR|btsR|cueR|glaR|glrR|kdpE|nsrR|ptrR,False
rcdA,rsd,alpA|basR|btsR|cueR|glaR|glrR|kdpE|nsrR|ptrR,False
rcdA,sulA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR,False
rcdA,yagK,alpA|basR|btsR|glaR|glrR|nsrR|ptrR,False
rcdA,ybjI,,False
rcdA,ybjJ,,False
rcdA,ydeI,alpA|basR|btsR|glaR|glrR|nsrR|ptrR,False
rclR,rclA,rpoE,False
rclR,rclB,rpoE,False
rclR,rclC,rpoE,False
rcnR,rcnA,fur|rpoD,False
rcnR,rcnB,fur|rpoD,False
rpsB,tff,nac|rpoD,False
rpsB,tsf,rpoD,False
sutR,cysE,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
sutR,ydcO,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
trpR,aroH,rpoD,False
trpR,aroL,rpoD|tyrR,False
trpR,aroM,rpoD|tyrR,False
trpR,mtr,hupA|hupB|ihfA|ihfB|lrp|rpoD|tyrR,False
trpR,trpA,rpoD,False
trpR,trpB,rpoD,False
trpR,trpC,rpoD,False
trpR,trpD,rpoD,False
trpR,trpE,rpoD,False
trpR,trpL,rpoD,False
trpR,yaiA,rpoD|tyrR,False
uidR,uidA,crp|rpoD|uxuR,False
uidR,uidB,crp|rpoD|uxuR,False
uidR,uidC,crp|rpoD|uxuR,False
rtcR,rtcA,ihfA|ihfB|rpoN,False
rtcR,rtcB,ihfA|ihfB|rpoN,False
selB,selA,,False
srmB,rplM,crp|dksA|fis|fnr,False
srmB,rpsI,crp|dksA|fis|fnr,False
ulaR,ulaA,crp|ihfA|ihfB|rpoD,False
ulaR,ulaB,crp|ihfA|ihfB|rpoD,False
ulaR,ulaC,crp|ihfA|ihfB|rpoD,False
ulaR,ulaD,crp|ihfA|ihfB|rpoD,False
ulaR,ulaE,crp|ihfA|ihfB|rpoD,False
ulaR,ulaF,crp|ihfA|ihfB|rpoD,False
ulaR,ulaG,ihfA|ihfB,False
ycjW,ompG,,False
ycjW,ycjM,,False
ycjW,ycjN,,False
ycjW,ycjO,,False
ycjW,ycjP,glaR,False
ycjW,ycjQ,,False
ycjW,ycjR,,False
ycjW,ycjS,,False
ycjW,ycjT,,False
ycjW,ycjU,,False
ycjW,ycjV,,False
yfeC,hybE,arcA|narL|rpoD,False
yfeC,rpmB,dksA,False
yfeC,rpmH,nac,False
yfeC,rpsU,dksA|lexA|rpoD,False
yfeC,ygdR,nac,False
ygbI,ygbJ,,False
ygbI,ygbK,flhC|flhD|fliA,False
yhaJ,bssS,glaR|lrp|nac|rpoD|rpoH,False
yhaJ,ybiJ,lrp,False
yhaJ,ygiD,,False
yhaJ,yhaK,,False
yhaJ,yhaL,,False
yhaJ,yhhW,lrp,False
yhaJ,yqjF,,False
yiaU,adeP,,False
yiaU,gltD,adiY|argR|crp|fnr|fur|gadE|hdfR|ihfA|ihfB|lrp|nac|rpoD|rpoS,False
yiaU,waaP,rpoD,False
yiaU,yiaT,,False
yiaU,yiaV,,False
yiaU,yiaW,,False
yidZ,malE,creB|crp|fis|hns|malT|ompR|rpoD|stpA,False
yidZ,ppiC,,False
yidZ,rbsD,crp|rbsR|rpoD,False
yidZ,rof,crp,False
yrdG,mscL,nac,False
zur,pliG,glaR,False
zur,ykgM,rpoD,False
zur,ykgO,rpoD,False
zur,zinT,fur|oxyR|rpoD|soxS,False
zur,znuA,nac|ompR|oxyR|rpoS,False
zur,znuB,oxyR|rpoD,False
zur,znuC,oxyR|rpoD,False
fnr,mltA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
fnr,nfeR,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
fnr,pepT,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
fnr,pitA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
fnr,scpA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
fnr,scpC,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
fnr,ydfO,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
fnr,ydfZ,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
fnr,yffS,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
fnr,ygbA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
glcC,glcA,arcA|cra|crp|fis|ihfA|ihfB|lrp|nac|pdhR|rpoD,False
glcC,glcB,arcA|cra|crp|fis|ihfA|ihfB|pdhR|rpoD,False
glcC,glcD,arcA|cra|crp|fis|ihfA|ihfB|lldR|pdhR|rpoD,False
glcC,glcE,arcA|cra|crp|fis|ihfA|ihfB|pdhR|rpoD,False
glcC,glcF,arcA|cra|crp|fis|ihfA|ihfB|pdhR|rpoD,False
glcC,glcG,arcA|cra|crp|fis|ihfA|ihfB|pdhR|rpoD,False
lldR,yfdY,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lldR,yhcO,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
putA,putP,arcA|basR|crp|marA|rpoD|yeiE,False
puuR,puuA,acrR|arcA|crp|fnr|ptrR|rpoS,False
puuR,puuB,arcA|argR|crp|fimZ|ptrR|rpoS,False
puuR,puuC,arcA|crp|fimZ|ptrR|rpoS,False
puuR,puuD,arcA|crp|fimZ|rpoS,False
puuR,puuE,arcA|crp|ptrR|rpoS|spf,False
puuR,puuP,arcA|crp|fnr|rpoN|rpoS,False
puuR,ymjE,arcA|crp|fnr|rpoN|rpoS,False
rplD,rplB,arcA|dksA|fnr|rpoD,False
rplD,rplC,arcA|dksA|fnr|rpoD,False
rplD,rplP,arcA|dksA|fnr|rpoD,False
rplD,rplV,arcA|dksA|fnr|rpoD,False
rplD,rplW,arcA|dksA|fnr|rpoD,False
rplD,rpmC,arcA|dksA|fnr|rpoD,False
rplD,rpsC,arcA|dksA|fnr|rpoD,False
rplD,rpsJ,arcA|dksA|fnr|rpoD,False
rplD,rpsQ,arcA|dksA|fnr|rpoD,False
rplD,rpsS,arcA|dksA|fnr|rpoD,False
rplD,tnaA,arcA|crp|dksA|fnr|nac|rpoD|torR|zraR,False
rpoS,blr,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoS,dkgB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoS,fic,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoS,insCD5,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoS,insD5,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoS,insI1,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoS,insN,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoS,ldcC,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoS,msyB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoS,otsA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoS,otsB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoS,rssA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoS,rssB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoS,treF,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoS,yabI,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoS,ydbD,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoS,yffO,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoS,yffP,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoS,yggE,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoS,yhfG,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoS,yhjG,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoS,yihG,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoS,yqiH,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoS,yqiI,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
xylR,araC,arcA|crp|dicF|fis|rpoD,False
xylR,xylA,arcA|crp|dicF|fis|rpoD,False
xylR,xylB,arcA|crp|dicF|fis|rpoD,False
xylR,xylE,arcA|cpxR|crp|dicF|fis|rpoD,False
xylR,xylF,arcA|crp|dicF|fis|spf,False
xylR,xylG,arcA|crp|dicF|fis,False
xylR,xylH,arcA|crp|dicF|fis,False
argP,asd,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lrp,alaS,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lrp,amiC,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lrp,aphA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lrp,arcB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lrp,aspS,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lrp,avtA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lrp,brnQ,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lrp,cpoB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lrp,dedA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lrp,dgcM,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lrp,dgcQ,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lrp,dtpB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lrp,eco,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lrp,insH3,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lrp,intZ,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lrp,leuE,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lrp,lipA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lrp,lolC,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lrp,lpxL,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lrp,mnmA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lrp,msbA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lrp,mscK,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lrp,mscS,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lrp,mutY,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lrp,pabB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lrp,pal,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lrp,panZ,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lrp,pgl,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lrp,pyrI,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lrp,rhtB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lrp,ridA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lrp,rnr,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lrp,rpiA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lrp,sad,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lrp,sdaC,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lrp,serB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lrp,serS,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lrp,slyX,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
